#Frame      Mode1    Mode2    Mode3    Mode4    Mode5    Mode6    Mode7    Mode8    Mode9   Mode10
     218   31.507   15.554  -12.506  -10.293    4.674    1.471    7.385   -5.546   -0.880   -3.595
     219   33.364   14.480  -10.165  -18.814    1.345    3.792   -1.029   -9.400   -4.543    3.650
     220   30.431   13.310   -3.135  -15.170   -2.858    5.766    1.871   -1.533   -1.234   -3.034
     221   36.610   10.000   -1.911  -19.431    1.700    5.427    3.603   -3.472   -1.751   -3.974
     222   37.092    5.186   -8.908  -17.867    7.593    3.325    4.378   -5.731   -2.621    1.417
     223   29.524   18.764  -11.521  -14.854   -1.106    5.613   -1.825   -2.994    2.059   -1.042
     224   32.769   29.942  -14.459   -7.066   -0.484    1.303    1.824   -1.344    6.610   -4.959
     225   26.972   32.817  -14.710   -6.620    0.021    3.036   12.451   -0.318   12.699   -1.666
     226   28.441   33.738  -15.426  -10.745    3.671    2.545   17.263   -1.131    9.079    0.672
     227   34.398   23.779  -12.189  -10.016    3.429   -2.195   12.354   -3.660    6.959    1.598
     228   27.775   24.857    1.764  -15.634   -3.691   -2.322   -0.056   -5.478    3.212   -3.098
     229   29.548   27.316   -4.796  -19.097   -1.876    3.978    2.998    2.565    6.919    0.218
     230   42.397    9.683   11.189  -12.059    1.476   -1.316    0.267   -3.504   -5.360   -8.662
     231   42.507   11.248    0.033   -6.754   -0.250   -7.933   -7.119   -8.575  -10.333   -3.405
     232   42.494    8.633   -2.077  -12.767    6.967   -0.164    0.835   -5.946   -2.480   -3.814
     233   38.308   25.339   -0.470  -13.427   -1.541   -0.960    0.250   -8.928   -5.082   -3.462
     234   38.268   19.954    5.290  -13.235    0.957   -1.627    1.779   -7.804   -3.294   -9.327
     235   40.990   16.981    1.563  -10.367   -2.377   -3.158   -7.587   -9.834   -6.623   -3.306
     236   48.162   -4.015    0.972  -15.464   10.985    5.252   -0.085   -2.833   -6.887   -7.324
     237   45.858   -8.342   -1.487  -14.892   11.508    4.048   -3.813   -8.242   -8.769   -3.242
     238   45.654   -5.852    0.525  -15.803    9.274   11.354   -2.307   -4.974  -13.897   -1.862
     239   43.007    4.659    6.399  -20.958    3.026    8.140   -2.518   -4.792   -6.074   -0.098
     240   45.882   -4.109    5.134  -15.763   10.070    7.033   -0.135   -8.375   -8.918   -5.335
     241   42.721   -1.081   20.042  -24.595    5.073   13.796    1.039   -9.422   -8.969   -2.309
     242   40.476   -1.481   22.410  -31.188    1.084   17.161   -1.753   -9.780  -11.360   -3.877
     243   37.892    2.864   13.389  -29.820   -1.847   11.467   -4.002   -7.943   -6.721    2.662
     244   40.619  -10.220   -3.816  -26.025    4.768    7.859   -9.769  -11.300   -8.191    6.397
     245   41.732    6.162   -4.525  -27.313    4.602   11.747    5.383  -11.264   -3.111    4.921
     246   41.900  -10.917    4.236  -33.002    4.796   15.576    3.583  -14.177   -7.927   11.352
     247   42.138    6.209    3.395  -28.047    3.274    2.836    3.155   -9.565   -5.106    6.797
     248   34.530    0.933  -13.135  -26.400    3.715   10.732    0.021   -9.025   -1.867    2.980
     249   33.484   12.366   -7.060  -27.774   -1.047    9.433   -2.318   -9.951   -1.581    4.066
     250   40.376    4.770  -14.575  -21.878    3.872   12.148    3.075   -8.925   -6.211    5.283
     251   45.455   -1.204  -15.438  -24.661   14.623   11.846    9.374   -7.431   -0.158    1.174
     252   36.182   -3.294  -10.742  -33.279    0.424   11.917   -3.700  -12.557   -7.652    8.908
     253   38.786   10.260  -20.425  -19.808    3.916   11.043    6.799  -10.915   -1.022    3.144
     254   38.326   19.125  -19.422  -12.242    6.060    1.421    8.603   -7.021    2.736    2.628
     255   38.330   21.780    4.586  -14.167   -0.150   -0.201    5.398   -5.799    0.708    0.408
     256   34.405   22.470   -2.146   -7.426   -0.958   -3.078    5.120   -4.451    0.408   -2.303
     257   27.239   27.145   -2.070  -26.286   -9.308    5.005   -1.639   -6.900    6.378    0.750
     258   29.043   29.974   11.719  -18.316   -7.251    0.607    6.266   -6.421    5.535    3.347
     259   39.264   14.432   -2.967  -17.436   -0.044   -7.133    1.808  -11.138   -0.937    5.371
     260   38.725   -2.024  -17.390  -22.857    9.118    5.628    1.740   -6.309    9.192    5.447
     261   39.340    9.543   -8.733  -15.197    9.444    0.094   10.589   -6.963    7.592    1.149
     262   32.592    6.224   -7.488  -17.236    4.020    4.962    5.462   -7.430    4.215    4.324
     263   32.197    6.784  -21.444  -12.795    7.281    6.565    2.202   -4.292    8.901    3.462
     264   32.431   15.613  -11.609  -13.064    1.534    1.411    6.466   -8.102    3.132    5.388
     265   32.119   11.363  -14.942   -9.638    5.784   -0.682    9.743   -2.160    9.022    2.280
     266   32.380    9.982  -10.400  -24.463    1.853    6.153    0.699   -7.023    5.558    5.582
     267   39.279    5.978  -20.654  -18.638    6.856    5.207    5.020   -1.125    4.288   -0.405
     268   42.647    7.585   -8.546  -14.337   10.136    6.113   12.755   -4.189    4.921    1.088
     269   48.338   -0.325  -10.347  -21.595    6.056    6.135    2.316   -5.273   -4.656    3.855
     270   49.147   -1.085   -0.855  -18.523    5.501    2.907    3.773   -6.566   -1.168    2.647
     271   49.123  -11.870    4.173  -15.829    6.349    1.271    2.901   -3.879  -10.790    1.675
     272   50.312   -5.400   -1.672  -13.823    9.537   -3.767    4.933   -2.605   -5.761    2.631
     273   44.812    8.888   11.468  -16.195    0.289   -1.011    1.556   -7.869   -3.464   -1.394
     274   51.432    2.829    7.182  -14.886    5.189   -3.086    6.818   -6.169   -7.337    6.698
     275   49.974    4.309    7.540  -13.202    5.476    0.050    6.488   -4.663   -3.493    2.074
     276   48.940    5.090   -1.603  -15.308    3.044   -1.093    1.205   -5.879   -0.175    3.469
     277   50.643    0.309   10.163  -10.738    4.902   -2.285    6.544   -2.766   -3.396   -1.958
     278   52.742    8.440   10.454  -12.910    5.122    2.399    7.868   -1.092   -4.998   -1.376
     279   45.362    4.746    3.393  -13.834    3.160    1.899    2.375   -6.319   -0.064    1.491
     280   58.596  -12.543    1.766  -10.526    8.460   -4.780    2.023   -6.133  -13.946    1.602
     281   44.598   -5.502    1.315  -18.843    4.775   -1.590   -0.646   -4.043   -3.441    6.709
     282   42.316   -0.205    4.732  -13.091    2.146    3.524    0.522   -5.813   -1.369    4.905
     283   36.418    7.188   15.999  -17.754   -5.849    3.953   -0.943   -6.418   -0.950    7.101
     284   38.474    3.840   14.563  -17.281    0.870   -0.758    1.003   -9.776   -4.287    3.149
     285   44.446  -10.256    8.064  -17.821    1.063    5.005   -5.563   -7.688   -9.466    7.629
