#Frame      Mode1    Mode2    Mode3    Mode4    Mode5    Mode6    Mode7    Mode8    Mode9   Mode10
    1992   48.875    5.123    8.738    4.162    2.045    7.482   -1.298  -10.860    8.115  -10.540
    1993   41.317   13.483    2.449    3.470    5.772   -2.592   -6.648  -20.843    8.116   -7.397
    1994   29.487    5.996   -1.966  -10.701  -10.029   -1.240    4.354  -14.908    8.385   -2.856
    1995   55.282   12.959    8.464   -5.481   -7.649    4.718   -5.976   -5.128   -1.269   -2.463
    1996   66.658   20.452    8.581   -7.909    5.920   18.233   -5.273   -6.794    4.106   -0.442
    1997   48.198   10.653    5.263   -1.380   -1.755   10.061   -3.582    0.187    2.400    5.916
    1998   30.935   14.310    2.430   -5.438    5.124    4.551   -8.142    1.210    3.341   -0.817
    1999   30.547   21.774  -10.488   -5.041   -2.847    0.097   -4.245  -15.758    9.110   -3.124
    2000    6.458   25.121  -18.653  -12.481   10.216    9.983   -2.903   -7.498    4.720   -9.876
    2001   41.777   29.122   -7.568    1.566    2.774   10.449    0.622    3.464    3.970    0.686
    2002    8.943   19.096  -11.086    5.861   -0.012    5.092  -15.899   -4.817    0.300   -4.212
    2003   20.547    1.195    2.299  -14.766   -5.224    7.998   -6.561   -7.946    7.496   -8.260
    2004   34.684   13.396    1.971  -13.515    0.060   13.173   -7.301   -7.683   -1.571    5.429
    2005   21.344    4.152    0.581  -14.811   -1.353    0.523    1.020   -7.097    7.625   -4.308
    2006   14.624  -11.033    8.033  -23.173   -2.909   10.786   -3.514   -5.858    5.963  -13.707
    2007   12.746   10.940   -7.664   -4.863   -2.858    5.635   -0.514   -6.370    6.173  -14.633
    2008   -2.934    9.931  -13.266  -10.214   -8.376   14.888   -1.627  -15.877   11.263   -2.086
    2009   -9.068   -0.841   -3.132  -15.515    1.996   12.363   -5.417  -13.781   10.659   -4.524
    2010   -4.600    3.783   -0.982  -13.327    7.098   12.998   -0.930   -6.562   10.135  -11.470
    2011   10.544   12.494   -0.596   -0.766    4.424   12.853   -1.090   -5.603    6.558   -4.679
    2012   13.004    1.805    8.605   -9.342    2.784   17.902    1.240   -8.539    6.825   -8.700
    2013   30.629    0.963   16.613    1.182    0.802    4.808   -3.915   -9.553    9.883   -8.927
    2014   60.122   14.245   19.703    7.151    2.419   11.271   -3.600  -10.971    5.921    1.754
    2015   42.293    7.876   11.018   -1.859   -6.209    4.805    7.478   -7.577    4.335  -12.023
    2016   44.080   13.520    7.114   11.507    0.485    7.847   -1.201  -10.626    5.016  -12.527
    2017   33.071   11.137    0.432   -8.995    3.838    8.048   10.313   -6.728    6.367   -9.538
    2018   30.704   11.737    5.732   -7.866   -5.277   -1.882    7.158   -9.562   12.919   -4.913
    2019   20.403   28.608   -7.911  -11.325    1.206   11.495   -0.491  -18.243   12.845   -5.903
    2020   24.978   30.977   -3.908    7.763    0.930    7.000    6.439   -0.693    7.710   -2.769
    2021   27.666   16.118    1.080   -2.760    0.814   21.319    2.584   -9.675    4.441   -4.573
    2022   16.844   21.758    0.174   -8.453    1.801    5.425    5.599   -1.419   10.575    0.735
    2023   40.926   14.501   11.488   -7.613   -0.035    9.658    2.712    0.244    6.595    7.154
    2024   60.698    6.870   25.065  -10.592   -0.774    7.523    8.166   -0.363    9.882    2.272
    2025   56.387   10.727   19.888   -4.572    4.483   13.705   -1.525   -1.693    6.042   -0.189
    2026   59.460    3.770   23.806   -3.944   -4.933    5.704   14.320   -6.312    7.692   -1.975
    2027   48.300   -2.556   24.849   -1.227  -12.134    7.181    7.915   -5.645   10.121   -3.588
    2028   44.030   -7.567   22.339  -12.356   -5.079   11.596   18.962    1.008    9.793   -3.052
    2029   51.462  -10.935   30.772  -18.765   -9.637   13.151    9.459   -3.845   11.028   -4.273
    2030   55.875   -6.346   28.923   -6.428  -14.860    6.695   27.982    9.353    5.636    1.919
    2031   50.508   -4.493   28.312   -8.811   -9.073   10.076   12.535    8.439    3.812   -1.880
    2032   43.326    8.102   18.245   -8.310    1.381    0.544    8.581   -5.649    9.016   -0.681
    2033   26.141    0.392   13.013   -4.173    3.167    8.467    7.815   -4.739   11.879   -1.530
    2034   39.720   -2.161   18.770   -7.632  -13.213   19.593   18.744    0.486    8.570   -6.844
    2035   52.543   16.758   14.360   -1.061   -6.681    4.381    2.921   -5.231   13.133   -3.149
    2036   58.103   18.774   12.563   12.653  -14.565   10.931   11.801   -6.980   10.095  -10.785
    2037   46.923   22.493    8.272   12.676   -7.530    6.290   11.045   -2.686    5.074   -6.010
    2038   31.108   16.900    6.131   -8.893    5.815    8.200    5.084   -0.711    6.091    1.725
    2039   35.569   14.668    8.046   -7.484   -3.268   10.399    9.574  -13.301    6.292   -9.262
    2040   55.115   -2.169   27.414   -0.478    1.393    7.022    3.256   -6.988   12.147   -2.173
    2041   34.003   10.611   17.882    3.044  -11.476    9.483    7.423   -6.324    7.552   -2.443
    2042   39.015    8.495   20.680    4.486  -13.931    1.726    7.679    1.911    3.475   -3.328
    2043   30.350   20.854    6.119    8.203   -3.381   16.846    2.521   -9.269   11.718   -3.678
    2044   44.454   16.571   21.910    8.656   -7.294   11.776   -3.241   -0.776    4.432    4.275
    2045   38.455   27.042    8.162    7.372   -2.028    7.696    1.799   -4.245    5.594   -5.246
    2046   55.523   21.525   17.550    7.964   -3.885   16.511    5.978    1.456    4.348    0.262
    2047   42.507   41.043   -4.038   18.015   -2.376   10.807    5.550  -12.965    7.472    5.714
    2048   39.254   31.288    2.864    5.950   -8.200    3.531    8.572   -7.674    7.936   -0.491
    2049   25.807   17.036    2.450    5.693    5.076   11.870   -4.240   -2.771    7.644    2.200
    2050   33.469   30.697    1.381   -2.904   10.508    8.626   -0.951   -8.957    9.102    5.754
    2051   43.455   27.592    1.689   -0.102   10.240   10.469    2.778   -2.059   15.638   -1.291
    2052   45.869   21.793   13.016    2.290   -0.119    5.171   -7.789   -4.096    4.304   -3.207
    2053   28.864   21.973    6.440   -3.723   11.544    4.365   -7.344   -3.428    9.090   -4.964
    2054   30.498   17.731   -1.981   -6.863    0.027    4.155    8.179   -2.346    8.419   -3.117
    2055   26.417   12.458    3.668   -8.070    8.657    3.220    1.718    1.477   10.081   -0.841
    2056   28.306   21.199    2.189   -7.516    0.024    3.312    4.583   -4.840    8.550   -4.725
    2057   22.126   14.184    6.095   -8.139   10.932    0.363   -5.030   -7.662    8.451   -3.706
    2058   36.805    5.047   12.840    6.612    6.346    1.671   -4.624    2.156    9.020   -4.282
    2059   38.655   29.689    3.718    0.008    4.722   14.836   -3.249   -6.366    4.322    2.511
    2060   25.983   13.142    3.595    1.685   -4.123   12.490    0.480   -5.523    3.632    1.383
    2061   28.656   -2.875   13.509    0.413    4.589   20.121   -4.037    2.402   10.565   -2.088
    2062   24.285   -0.008    9.811   -6.800   -3.281    8.468    3.540   -4.854    8.635   -8.647
    2063   26.615   -6.736   18.644  -12.783    6.230    4.663    1.771   -2.629    5.757   -5.221
    2064   23.672   15.294    3.068   -4.385    1.004    6.553    2.342   -1.061    0.249   -6.549
    2065   39.910   -4.425   19.187   -7.631   -5.461    1.722    3.376    2.349    6.189    3.233
    2066   14.978   -1.480    5.781   -1.085    1.398   -2.095   -1.063   -6.643    8.012    0.372
    2067   48.995   -5.066   23.054   -8.761    9.104    8.471   -2.921   -8.553    4.078    1.008
    2068   22.030    3.415    4.429  -15.808    8.345    6.891    3.440   -1.645    3.935   -3.682
    2069   32.358    3.147   18.118   -7.572  -10.412   15.883    6.125    0.604    0.674   -3.619
    2070   29.194   -1.817   10.579  -10.271   -9.167    9.409    4.292   -7.244    6.502   -7.384
    2071   10.889   11.770   -3.880   -8.929   -1.098    6.674    8.583    0.326    7.281   -9.395
    2072   16.021    6.100    1.225  -12.299    2.471   16.481    2.403   -0.452   10.237   -4.873
    2073   14.421   13.587    3.601   -1.372   -1.732    7.765   -4.326   -4.826    7.685   -7.469
    2074   53.939   16.730    9.310   -0.045    5.142   15.390   -2.091  -16.009    6.187    2.158
    2075   39.951   26.756   -0.278   -2.073   -0.804    9.674    4.060   -5.671    7.685  -11.003
    2076   28.860   24.625   -5.904   -5.629   15.242    2.089    1.360   -3.571   11.115    3.530
    2077   32.770   28.686   -0.397   -1.812    1.791   10.595    3.964   -6.993    4.823   -5.465
    2078   53.819   22.340   13.999    7.341   -9.620   11.723    0.611   -4.923    3.316   -9.053
    2079   57.525   28.455    6.825   10.620   -5.088   10.259    3.402   -7.238    4.479   -2.454
    2080   56.693   33.827    6.153   10.387    2.035   -4.750    1.339   -3.810    5.152  -12.538
    2081   46.472   23.138    3.382   -0.711   -3.412   -0.126    4.983   -5.839    4.865   -4.359
    2082   64.266   15.994   15.437   -3.768    3.553    3.927   -6.067   -9.279    3.406   -3.567
    2083   50.882   20.233   13.626    0.116    2.533    9.913   -5.164   -5.428    7.896    5.170
    2084   35.994   18.137    5.605   -8.900   15.823    3.876   -1.432    0.008    5.192    4.665
    2085   33.093   15.910    6.394   -4.670   10.526    3.350   -3.016   -3.566    2.723   -4.264
    2086   50.602   19.104   14.483   -7.031   11.087   -7.453   -0.271   -7.157    3.082    1.116
    2087   51.581   28.815    8.520   -8.374   10.267    1.983   -8.215  -11.510    4.009   -0.122
    2088   42.942   13.016   11.840   -6.279   -3.127   -4.441    0.287   -7.077    3.523   -0.590
    2089   34.068   21.461    0.116   -2.167   10.221    4.099  -10.721  -16.863    1.461    0.159
    2090   30.520   13.185   19.237   -3.515   -1.850    2.556   -5.140   -8.993    3.535   -1.871
    2091   30.906    8.047   17.965   -4.070    4.564   -0.431    8.532   -3.138    5.127   -2.379
    2092   24.448   22.764    1.742    1.440   -5.085   -1.231    6.600  -12.884   10.967    4.843
    2093   42.349   17.780   17.006    2.930   -1.719   -7.651   -0.262   -9.922    5.328    2.147
    2094   54.305   19.853   17.865    8.658   -3.085    0.330    0.625   -4.215   -1.060    0.484
    2095   42.453   18.191   16.361   11.298   -1.814    1.002   -3.585   -4.480   -0.613   -1.429
    2096   37.979   13.786   11.876   -0.535    6.424   -6.023   -3.580    3.837    3.638   -2.820
    2097   26.602    1.298   16.069   -6.557   -3.701    2.368    1.743   -9.307   10.004    0.508
    2098   52.590    6.727   17.371   -8.145    7.829    0.982    0.331   -5.806    0.986   -1.799
    2099   39.937    7.228   13.594    6.865    3.407    1.024   -3.508   -7.602    3.850   -4.298
    2100   37.194   -0.100   15.373  -20.784   13.213    5.612   -1.012   -4.783    6.746   -0.874
    2101   32.718   -3.309   20.560   -1.093    3.062   -4.472    3.652   -0.681    6.075   -3.088
    2102   33.811    8.062   13.039   -7.823   10.542   -2.047   -8.769  -19.423    9.232   -4.755
    2103   32.477    9.207   12.398   -2.335   13.245   -2.818   -2.827  -12.912   12.867   -1.661
    2104   25.053   -2.516    7.742   -9.442    5.397    2.092    3.137  -12.308    5.976   -6.717
    2105   39.064   14.124   13.688   -6.231    2.971    0.620    5.270   -1.636    0.037    4.867
    2106   41.880   10.251   12.614  -13.008    3.033    9.251    1.174   -2.386    1.776    1.336
    2107   42.804   13.815    5.353  -15.859    3.179    5.712    4.712    2.504    7.195   -2.735
    2108   48.196   21.502    7.465    0.065    1.500   10.397    2.494  -13.157    6.683    1.204
    2109   41.181    8.701   14.646    0.091    5.264    9.992    4.928   -7.118    8.735    1.222
    2110   56.924   25.615    4.682   -5.272    7.287    5.353    5.955  -14.560    9.617   -2.067
    2111   64.778   30.314   16.464    6.768    0.678    1.899    8.033   -3.001    3.320    3.604
    2112   57.307   18.169   17.631  -11.138    1.886   -2.305    7.357   -9.467    9.237   -0.002
    2113   49.528   19.490   13.898   -1.846   19.794    6.811   -3.092    1.856    1.888    4.433
    2114   45.198   22.093   11.187   10.566   -0.609   -1.042   -5.680  -12.789    9.696    9.205
    2115   64.784   20.701   13.848    1.293   -3.265    0.669    4.977  -10.031    9.194    2.403
    2116   43.783   19.621    5.517    2.041    4.225   10.237    2.264  -11.632    8.799    1.714
    2117   40.997    0.006   16.125  -12.587   -1.750   13.229    4.033   -8.432    9.277    1.888
    2118   63.979   23.483   10.897    2.737    6.064    4.883   -0.751   -4.063    2.754    2.059
    2119   48.152   20.824    9.749    8.863    3.397    5.285    8.979   -1.462    0.577    3.547
    2120   40.697   13.563   16.642   -9.526    4.394    4.482   12.624    7.178    1.137    0.689
    2121   17.239   15.900   -0.033  -12.311   -5.072    0.895   19.240    3.394   10.250   -3.454
    2122   13.031    8.460    7.390   -9.702    3.167    0.122    4.914   -3.341   11.445   -0.182
    2123   14.635   13.805    6.878  -20.163    3.897   -3.636   -2.720  -10.009    8.532    6.244
    2124   37.159   19.201   11.252  -12.197    3.821  -10.714    6.527   -3.677    6.182    0.329
    2125   27.609   22.691    4.668  -12.518    3.093   -0.235    9.739    7.187    6.060    5.955
    2126   35.715   20.351    9.946   -1.416    8.837   -0.498    8.958    2.985    2.047    6.962
    2127   36.469   20.865    9.368    1.540   -1.008   -6.486    5.630   -7.588   -0.962    1.512
    2128   55.950    3.894   24.793    2.968   -2.624   -3.771    4.564   -2.137    4.765   -3.603
    2129   42.335    9.608   20.054   -6.893   -8.014   -2.232    9.399    2.688    5.755    3.868
    2130   52.588   31.828   13.915   -0.459    5.197    5.419   -1.516   -4.706   -0.531    2.491
    2131   31.341   29.640    4.089  -12.566   -2.893   -2.648    0.620  -10.120    4.480    4.285
    2132   26.476   17.942   18.064   -1.778   -5.792   -7.491   -2.268   -2.460    2.573    3.558
    2133   49.086   17.473   14.535    2.761   -6.399   -6.331    6.014   -4.783    1.943    4.010
    2134   26.629   14.678    8.996   -3.147    5.495   -8.263    2.571   -2.458    5.125    5.256
    2135   33.319   21.166    9.377   -0.689    8.270   -5.846    3.077   -2.362    2.663    1.595
    2136   26.896   31.169   -2.311    1.302    3.533   -7.026    8.749   -5.541   13.090    5.302
    2137   37.125   12.301   14.739  -21.402    1.803  -10.293    4.594   -6.571    9.476    9.351
    2138   40.496   11.562   13.978  -15.075    6.494   -2.545    7.857    3.431   10.738    4.818
    2139   49.239   31.386    6.712  -15.761   -0.061   -1.550   -3.384   -5.514    6.768    6.493
    2140   43.441   24.034    5.777   -0.100    7.060    0.825   -7.657  -10.235    2.394    2.343
    2141   14.268   19.720   -3.376  -18.686    2.037    4.185    1.561   -4.643    8.561    0.051
    2142   32.573   15.943   10.099   -8.456    4.074    2.729    2.968    1.343    2.692   12.245
    2143   18.665    4.940   13.002  -23.114   16.500    3.815   -0.036    0.970    3.919    4.484
    2144   21.230   16.651    0.318  -14.611   13.476    4.883    2.970   -6.459    6.191    7.201
    2145   33.948   29.552    1.440   -4.075    9.636    0.594   -0.519   -4.608    3.523    9.880
    2146   22.370   24.964    3.401   -9.365    6.816   -3.037    5.325   -0.266    5.680    7.407
    2147   43.838   21.604   12.498  -13.624    1.193    5.253    8.149   -4.657    7.443    7.418
    2148   26.766   16.483    8.645  -14.220    4.748    1.670    4.605   -1.912    9.701   12.640
    2149   28.578   11.813    8.813  -14.310   -3.914    3.322    5.474   -8.420    7.643   11.226
    2150   29.094    9.145   12.661  -10.462    9.030   -2.502    4.239   -1.156    1.783    6.126
    2151   33.339    0.887   12.679  -20.692   -1.551    2.193    5.399   -7.356    6.558    7.794
    2152   31.895   19.463   10.769   -7.053    0.490    6.643   14.978    4.445    1.314   14.203
    2153   40.039   18.306   12.686    3.722   -3.764   11.092    8.801   -1.797    2.217    6.668
    2154   43.871   23.585    6.447   -9.336   -0.696   12.906    8.486   -3.022   -2.127    3.318
    2155   32.935   19.155    3.366   -5.906    4.272    2.061    3.866   -9.298    3.141    9.553
    2156   34.943   23.250    4.343    0.939    8.315    7.315    4.810   -8.294    3.507    6.186
    2157   36.504   31.037   -0.365   -5.706    1.784    4.831    2.598   -9.615    1.098   10.134
    2158   18.797   29.875    1.771   -6.838   14.031    5.723    1.640    3.937    3.434   10.519
    2159   38.958   16.111    6.309   -6.356    7.367    3.357   10.439   -3.607    9.614    9.798
    2160   37.416   25.934    2.691   -5.815    4.779    4.352    7.619   -1.510    2.180    8.229
    2161   41.923   33.676    2.932    5.900    9.373    4.750   10.092    8.275    7.718    7.155
    2162   32.697   18.481   16.806   -5.844    8.880    2.225   -1.666    4.043    0.782    3.423
    2163   36.344   22.314    8.525    5.172    1.285    3.421    8.206    2.518    4.242    6.688
    2164   43.022   15.198   18.453    0.846   -4.849    7.442   13.939    5.475   -0.751    3.096
